"","rowname","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","condition","TFH","GC","HumoralImmunity","GC_TFs","TF_TFs","GCZones","cd40Signaling","nfkbactivation","ProliferationdarkZoneBcells","otherMarkers","calciumsignaling","BCRgenes","memoryBcells"
"7848","NIT1",0.000113438781914072,-0.245779389013523,0.524,0.622,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7849","BICRAL",0.000114269153870376,-0.53698647932946,0.12,0.178,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7850","YME1L1",0.000114389383106909,-0.235304170025065,0.501,0.583,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7851","PER2",0.000114563055634025,1.04147588551077,0.097,0.052,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7852","SNX33",0.000115934941171011,0.434747637315161,0.329,0.257,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7853","ATXN7",0.000117144409772573,0.450623976102212,0.391,0.325,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7854","TMED7",0.000117861777188351,-0.326412099863754,0.242,0.32,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7855","GALNT15",0.000117961770306075,-1.56742019936755,0.011,0.033,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7856","RAB8A",0.000118108997649914,-0.236046547180405,0.521,0.612,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7857","KIF12",0.00011829452921355,-0.467424409390828,0.185,0.252,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7858","TTC28",0.00011869294602181,-0.570587478446232,0.109,0.164,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7859","ORC4",0.000118710915180793,-0.388968453958741,0.233,0.306,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7860","SERTAD1",0.000119715801695046,0.752819545367043,0.163,0.106,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7861","FCHO1",0.00011995705015195,1.71447323371756,0.039,0.011,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7862","TXNDC16",0.000120278469032796,-0.768165776081062,0.065,0.11,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7863","ACSF2",0.00012029589595817,-0.222940844897497,0.424,0.523,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7864","CCNF",0.000120716147985541,1.3919378161351,0.055,0.021,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7865","PITPNB",0.000120718588066031,0.306793234889812,0.59,0.54,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7866","MFSD8",0.00012101470444499,-0.45467591664884,0.135,0.196,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7867","CTRL",0.000121425236926733,1.3919378161351,0.055,0.021,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7868","SCGB2B2",0.000121824654370584,-1.35194719197089,0.015,0.04,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7869","CCDC158",0.000121996828708067,-0.963598671395077,0.038,0.074,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7870","NSMCE1",0.000122100925267719,-0.592955291474687,0.115,0.172,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7871","ZNF704",0.000122864057978077,2.07947005049681,0.031,0.006,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7872","C4orf33",0.000122998298798289,-0.602736312267272,0.114,0.169,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7873","MAPK8",0.000123281629678367,-0.396263380469589,0.211,0.281,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7874","PARVG",0.000123639993306806,0.762525363123702,0.173,0.116,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7875","KYAT1",0.000123676395498522,-0.418890559671451,0.184,0.252,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7876","CRIPT",0.000123874109533282,-0.542650209626621,0.119,0.177,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7877","NRG4",0.000124094367101236,-1.21152618483866,0.018,0.044,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7878","BTNL9",0.000124205317670815,-0.95065961568758,0.045,0.084,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7879","RTN4IP1",0.000124592396064696,-0.779368415705568,0.068,0.114,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7880","DENND2D",0.000124663776539265,0.60811840853829,0.247,0.183,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7881","GTF2H3",0.000124768272850558,-0.864401937124681,0.058,0.1,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7882","ELMOD2",0.000124873936022429,-0.408028126693128,0.231,0.302,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7883","ERGIC2",0.000124997927537839,-0.355072905931899,0.254,0.331,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7884","ALPK2",0.000125115658884246,1.78050310405276,0.041,0.012,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7885","EZH2",0.000125847580385261,0.79618788350893,0.123,0.073,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"otherMarkers",NA,NA,NA
"7886","PGM1",0.000126214810070247,-0.114394067961527,0.89,0.909,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7887","ITGAV",0.000126453324083696,-0.357401622063,0.215,0.289,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7888","SURF6",0.00012711914289536,0.546974969669788,0.247,0.181,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7889","IQCK",0.000127804173239259,-0.923103893167018,0.042,0.079,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7890","MAPRE1",0.000128145860929855,0.414240209929517,0.329,0.258,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7891","ST5",0.00012890264721724,-0.25613298128763,0.32,0.407,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7892","TPCN2",0.000129160051009213,-0.328142342114774,0.248,0.325,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7893","CHSY1",0.000129369409344948,0.67481703336577,0.166,0.109,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7894","C12orf74",0.000129424113228057,-1.59295529147469,0.01,0.032,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7895","NUDT10",0.000129424113228057,-1.59295529147469,0.01,0.032,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7896","C8orf76",0.000130197011298205,0.652633979899698,0.208,0.147,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7897","SLC35E2B",0.000130247138248063,-0.346627218373293,0.294,0.374,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7898","SLC25A37",0.000130326059917212,0.452330756840082,0.381,0.316,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7899","DCBLD2",0.00013111135230789,-0.562755053698988,0.099,0.153,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7900","WLS",0.000132387967259888,-0.571353036989476,0.084,0.135,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7901","PPIG",0.000133037595118236,-0.274750282630042,0.316,0.4,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7902","DIS3",0.000133097893361427,-0.483726221719929,0.145,0.207,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7903","SLC50A1",0.000133307556333338,-0.384556142217739,0.209,0.28,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7904","PARN",0.000133412706161437,-0.365149373951875,0.232,0.307,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7905","GTF2F1",0.00013341472443636,0.576969709967625,0.315,0.249,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7906","SH3BP5L",0.0001334944225915,0.616967777899545,0.255,0.193,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7907","BAG3",0.000133526966457471,0.567121924011278,0.23,0.165,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7908","ITPKC",0.000133746913421476,0.661238626865229,0.211,0.149,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7909","MORF4L2",0.00013540654372805,0.442817395717328,0.491,0.446,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7910","MTF2",0.000136203066344451,-0.598116996590466,0.107,0.162,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7911","OGT",0.000136340161143235,-0.241890501094136,0.426,0.515,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7912","XPNPEP1",0.000138015438942532,0.599689786467709,0.23,0.167,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7913","STXBP6",0.000138023635359076,-0.860651074678344,0.059,0.101,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7914","SLC25A28",0.000138281107740609,0.376790959339822,0.528,0.48,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7915","NTMT1",0.000138599193948291,0.550672966259398,0.29,0.226,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7916","PUS1",0.000139518666909388,0.72727451594065,0.154,0.099,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7917","SLK",0.000139647918705104,-0.331918617380677,0.223,0.3,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7918","BCAP31",0.000139657941717211,-0.198732761623107,0.613,0.704,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7919","VPS9D1",0.000139851888477219,0.540157044349898,0.248,0.181,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7920","UCHL5",0.000139885216805507,-0.276910610092786,0.277,0.36,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7921","ZNF608",0.000140236533993565,-0.67751958673316,0.073,0.12,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7922","SPG7",0.000140849803464885,-0.613460946909328,0.091,0.142,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7923","ALAS2",0.000141283692508262,-1.62096966764428,0.01,0.031,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7924","ERH",0.000141690373004606,0.294395117738187,0.608,0.546,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7925","GZF1",0.000141770245480207,0.646957228904779,0.192,0.132,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7926","NUDT13",0.000142148422007574,-0.615151037588883,0.095,0.147,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7927","PSMG4",0.000142498257112186,-0.445335225463099,0.195,0.262,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7928","LRRC8D",0.000143103343667786,-0.343911572914772,0.223,0.296,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7929","SLC30A6",0.000143420328853353,-0.458469959287667,0.2,0.268,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7930","PELO",0.000147334872713768,0.53632772547028,0.239,0.174,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7931","EIF3H",0.000147627158337448,-0.279236009862857,0.336,0.422,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7932","NAB2",0.000147882815101582,-0.413557537412092,0.199,0.267,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7933","KCNK6",0.000148196459037713,0.90454436799613,0.106,0.059,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7934","ZYG11A",0.00014838886658828,-0.981025743153262,0.031,0.064,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7935","CENPF",0.000149449972042338,1.32904219652404,0.056,0.022,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7936","ARID5A",0.000149683523053513,0.652157206361844,0.248,0.186,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7937","CSGALNACT2",0.000150888133121811,0.526254644821579,0.275,0.21,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7938","IMPA2",0.000151217413268681,0.492991317328273,0.306,0.238,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7939","NDUFA13",0.000152196121783828,0.173538202627056,0.886,0.867,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7940","BAD",0.000153155314011251,0.441852779054569,0.386,0.319,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7941","AOC1",0.000153335225979488,-1.65184898052826,0.009,0.03,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7942","ADPRM",0.000153781858927923,-0.760065277309945,0.054,0.095,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7943","ADAM28",0.000154030203400801,-1.62096966764428,0.009,0.03,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7944","WAPL",0.000155387539685129,-0.328277412851558,0.258,0.333,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7945","TRIAP1",0.000155712857007167,-0.32120643988619,0.308,0.388,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7946","GPATCH4",0.000156067835773228,0.672728692773056,0.177,0.12,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7947","SMUG1",0.000156229846424693,-0.446113903145416,0.163,0.227,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7948","MGMT",0.000156519078973828,-0.131629128847613,0.507,0.619,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7949","NACC2",0.000156899043643029,0.518417527612512,0.262,0.196,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7950","CEP70",0.00015692163782591,-0.382982129392307,0.185,0.253,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7951","RBPJ",0.000157195123372781,-0.372989607532779,0.211,0.281,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7952","TUFM",0.00015811738667149,-0.143467894032151,0.87,0.915,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7953","JUN",0.000158360969223108,0.58981005574105,0.327,0.267,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7954","NFKB1",0.000159623801500882,0.476549218823267,0.312,0.244,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,"nfkbactivation",NA,NA,NA,NA,NA
"7955","JRK",0.000160655831202177,-0.486184018823909,0.143,0.204,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7956","FOXA2",0.000161268002250278,-0.218739675071237,0.325,0.416,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7957","EFCAB13",0.000161944558568681,-0.449261831605554,0.117,0.174,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7958","MAIP1",0.000162199475380899,-0.368648719610803,0.219,0.291,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7959","SERP1",0.000162243071691378,0.239388350768778,0.762,0.735,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7960","SORBS2",0.000162539420734789,0.341517590137827,0.752,0.781,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7961","C12orf65",0.00016380914359799,0.895331189834796,0.11,0.063,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7962","GOLT1A",0.000164291853798146,0.400191037484251,0.46,0.399,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7963","TMED6",0.000164649682534881,-0.854187454674495,0.052,0.091,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7964","SLC37A1",0.000165942938402849,0.915385927643557,0.118,0.07,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7965","RNF31",0.000166368217714251,-0.35915810686599,0.257,0.33,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7966","HID1",0.000166423719441275,-1.03600716692313,0.031,0.063,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7967","LRATD1",0.000166508016439665,-0.793253941960518,0.055,0.096,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7968","LAMB2",0.000166595904621101,-0.181089356089445,0.661,0.753,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7969","SAP25",0.00016770072728316,0.762184582434533,0.136,0.084,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7970","CD52",0.000167710328749423,0.650117382701436,0.216,0.156,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7971","COX15",0.000168011649727565,-0.341619164417378,0.281,0.359,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7972","TK2",0.00016807648395242,-0.316315390877155,0.272,0.349,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7973","IL4I1",0.000169038700404078,1.61649807415426,0.042,0.014,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7974","LIFR",0.000169054152533552,-0.270684146998052,0.519,0.596,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7975","HSD17B8",0.000169076944729512,-0.245387375429225,0.33,0.42,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7976","INO80D",0.000169428358952263,-0.392333492809458,0.202,0.27,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7977","SRSF8",0.000169982062169494,-0.318921886691636,0.242,0.317,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7978","BTG3",0.000170159524586121,0.766940653611696,0.158,0.104,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7979","ARHGEF4",0.000170183308509754,-2.32992088564089,0.003,0.017,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7980","CMTM6",0.000170800750649713,-0.147992327307536,0.675,0.777,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7981","KCTD20",0.000172050719377328,0.399563127155861,0.473,0.414,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7982","UNK",0.000173346394876503,-0.417696845729334,0.145,0.207,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7983","ARID4B",0.000176524108607206,-0.539775253615512,0.19,0.253,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7984","SENP7",0.00017757828475188,-0.880613484277303,0.042,0.079,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7985","LMNA",0.000177767694200891,0.352096299127423,0.562,0.514,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7986","NDC80",0.000178566922532262,1.2579012692195,0.059,0.025,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7987","NABP1",0.000182413343052014,0.523052816490666,0.295,0.23,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7988","PACSIN3",0.00018458655736084,-0.281986408577191,0.285,0.368,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7989","ZBTB48",0.000184699918797478,-0.230968944665569,0.333,0.421,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7990","KCTD17",0.000184918150943586,1.10748442666641,0.074,0.036,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7991","PPFIA1",0.000186975454686931,0.375922191029533,0.421,0.353,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7992","HNRNPF",0.000187991058654853,0.413418562743837,0.422,0.359,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7993","TRAK1",0.000188045546271491,-0.378721393525403,0.267,0.341,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7994","NR4A1",0.000189458867381052,1.21043072837997,0.066,0.03,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7995","POU2F2",0.000189978197302187,1.25187433600158,0.055,0.022,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7996","B4GALT5",0.00019009904264848,0.519088793887125,0.255,0.191,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7997","MED22",0.000190439422158448,0.730490631054929,0.168,0.112,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7998","TMEM53",0.000191090144958969,-0.256491103429444,0.363,0.453,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7999","HOOK2",0.000191132972835149,0.562142292289987,0.247,0.183,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8000","RBP1",0.000191965753951801,-0.292935976540256,0.371,0.451,1,"Midzone_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
